,local,magnitude
matriz_diagonal_real_y_caso2_frequencia_454.5.csv,"('890.3',)",19114.923805372644
matriz_diagonal_real_y_caso2_frequencia_455.0.csv,"('890.3',)",19126.501540245867
matriz_diagonal_real_y_caso2_frequencia_455.5.csv,"('890.3',)",19138.063939265117
matriz_diagonal_real_y_caso2_frequencia_456.0.csv,"('890.3',)",19149.61103453354
matriz_diagonal_real_y_caso2_frequencia_456.5.csv,"('890.3',)",19161.142857978186
matriz_diagonal_real_y_caso2_frequencia_457.0.csv,"('890.3',)",19172.659440913638
matriz_diagonal_real_y_caso2_frequencia_457.5.csv,"('890.3',)",19184.160815093826
matriz_diagonal_real_y_caso2_frequencia_458.0.csv,"('890.3',)",19195.64701204346
matriz_diagonal_real_y_caso2_frequencia_458.5.csv,"('890.3',)",19207.118063548143
matriz_diagonal_real_y_caso2_frequencia_459.0.csv,"('890.3',)",19218.57400084435
matriz_diagonal_real_y_caso2_frequencia_459.5.csv,"('890.3',)",19230.014855645073
matriz_diagonal_real_y_caso2_frequencia_460.0.csv,"('890.3',)",19241.44065872815
matriz_diagonal_real_y_caso2_frequencia_460.5.csv,"('890.3',)",19252.851441646504
matriz_diagonal_real_y_caso2_frequencia_461.0.csv,"('890.3',)",19264.24723552643
matriz_diagonal_real_y_caso2_frequencia_461.5.csv,"('890.3',)",19275.628071636307
matriz_diagonal_real_y_caso2_frequencia_462.0.csv,"('890.3',)",19286.993980839743
matriz_diagonal_real_y_caso2_frequencia_462.5.csv,"('890.3',)",19298.344994231342
matriz_diagonal_real_y_caso2_frequencia_463.0.csv,"('890.3',)",19309.681142731344
matriz_diagonal_real_y_caso2_frequencia_463.5.csv,"('890.3',)",19321.002457224637
matriz_diagonal_real_y_caso2_frequencia_464.0.csv,"('890.3',)",19332.30896845352
matriz_diagonal_real_y_caso2_frequencia_464.5.csv,"('890.3',)",19343.600706968045
matriz_diagonal_real_y_caso2_frequencia_465.0.csv,"('890.3',)",19354.877703810907
matriz_diagonal_real_y_caso2_frequencia_465.5.csv,"('890.3',)",19366.139989380696
matriz_diagonal_real_y_caso2_frequencia_466.0.csv,"('890.3',)",19377.387594100852
matriz_diagonal_real_y_caso2_frequencia_466.5.csv,"('890.3',)",19388.620548664585
matriz_diagonal_real_y_caso2_frequencia_467.0.csv,"('890.3',)",19399.838883342287
matriz_diagonal_real_y_caso2_frequencia_467.5.csv,"('890.3',)",19411.042628473515
matriz_diagonal_real_y_caso2_frequencia_468.0.csv,"('890.3',)",19422.231814359282
matriz_diagonal_real_y_caso2_frequencia_468.5.csv,"('890.3',)",19433.406471160826
matriz_diagonal_real_y_caso2_frequencia_469.0.csv,"('890.3',)",19444.56662911378
matriz_diagonal_real_y_caso2_frequencia_469.5.csv,"('890.2',)",19455.71231819725
matriz_diagonal_real_y_caso2_frequencia_470.0.csv,"('890.3',)",19466.84356854236
matriz_diagonal_real_y_caso2_frequencia_470.5.csv,"('890.2',)",19477.960409913136
matriz_diagonal_real_y_caso2_frequencia_471.0.csv,"('890.3',)",19489.062872442177
matriz_diagonal_real_y_caso2_frequencia_471.5.csv,"('890.3',)",19500.150985706332
matriz_diagonal_real_y_caso2_frequencia_472.0.csv,"('890.2',)",19511.224779599073
matriz_diagonal_real_y_caso2_frequencia_472.5.csv,"('890.3',)",19522.284283838508
matriz_diagonal_real_y_caso2_frequencia_473.0.csv,"('890.3',)",19533.32952812218
matriz_diagonal_real_y_caso2_frequencia_473.5.csv,"('890.3',)",19544.360541738904
matriz_diagonal_real_y_caso2_frequencia_474.0.csv,"('890.3',)",19555.37735432548
matriz_diagonal_real_y_caso2_frequencia_474.5.csv,"('890.3',)",19566.379995690124
matriz_diagonal_real_y_caso2_frequencia_475.0.csv,"('890.3',)",19577.3684944784
matriz_diagonal_real_y_caso2_frequencia_475.5.csv,"('890.3',)",19588.342880512195
matriz_diagonal_real_y_caso2_frequencia_476.0.csv,"('890.3',)",19599.30318312253
matriz_diagonal_real_y_caso2_frequencia_476.5.csv,"('890.3',)",19610.249430956912
matriz_diagonal_real_y_caso2_frequencia_477.0.csv,"('890.3',)",19621.181653612326
matriz_diagonal_real_y_caso2_frequencia_477.5.csv,"('890.3',)",19632.099880083333
matriz_diagonal_real_y_caso2_frequencia_478.0.csv,"('890.3',)",19643.00413932395
matriz_diagonal_real_y_caso2_frequencia_478.5.csv,"('890.3',)",19653.894460170854
matriz_diagonal_real_y_caso2_frequencia_479.0.csv,"('890.3',)",19664.770871365246
matriz_diagonal_real_y_caso2_frequencia_479.5.csv,"('890.3',)",19675.63340202189
matriz_diagonal_real_y_caso2_frequencia_480.0.csv,"('890.3',)",19686.482080902424
matriz_diagonal_real_y_caso2_frequencia_480.5.csv,"('890.3',)",19697.316936497064
matriz_diagonal_real_y_caso2_frequencia_481.0.csv,"('890.3',)",19708.137997348054
matriz_diagonal_real_y_caso2_frequencia_481.5.csv,"('890.3',)",19718.94529227474
matriz_diagonal_real_y_caso2_frequencia_482.0.csv,"('890.3',)",19729.738849550722
matriz_diagonal_real_y_caso2_frequencia_482.5.csv,"('890.3',)",19740.518697768795
matriz_diagonal_real_y_caso2_frequencia_483.0.csv,"('890.3',)",19751.28486523029
matriz_diagonal_real_y_caso2_frequencia_483.5.csv,"('890.3',)",19762.037380083508
matriz_diagonal_real_y_caso2_frequencia_484.0.csv,"('890.3',)",19772.776270907354
matriz_diagonal_real_y_caso2_frequencia_484.5.csv,"('890.3',)",19783.501565542967
matriz_diagonal_real_y_caso2_frequencia_485.0.csv,"('890.3',)",19794.21329231737
matriz_diagonal_real_y_caso2_frequencia_485.5.csv,"('890.3',)",19804.911479366707
matriz_diagonal_real_y_caso2_frequencia_486.0.csv,"('890.3',)",19815.59615429112
matriz_diagonal_real_y_caso2_frequencia_486.5.csv,"('890.3',)",19826.267345560493
matriz_diagonal_real_y_caso2_frequencia_487.0.csv,"('890.3',)",19836.92508047703
matriz_diagonal_real_y_caso2_frequencia_487.5.csv,"('890.3',)",19847.569387589236
matriz_diagonal_real_y_caso2_frequencia_488.0.csv,"('890.3',)",19858.200293970545
matriz_diagonal_real_y_caso2_frequencia_488.5.csv,"('890.3',)",19868.81782759032
matriz_diagonal_real_y_caso2_frequencia_489.0.csv,"('890.3',)",19879.422016273358
matriz_diagonal_real_y_caso2_frequencia_489.5.csv,"('890.3',)",19890.012886951477
matriz_diagonal_real_y_caso2_frequencia_490.0.csv,"('890.3',)",19900.590467735226
matriz_diagonal_real_y_caso2_frequencia_490.5.csv,"('890.3',)",19911.154786002502
matriz_diagonal_real_y_caso2_frequencia_491.0.csv,"('890.3',)",19921.705868989055
matriz_diagonal_real_y_caso2_frequencia_491.5.csv,"('890.3',)",19932.24374404776
matriz_diagonal_real_y_caso2_frequencia_492.0.csv,"('890.3',)",19942.768438478623
matriz_diagonal_real_y_caso2_frequencia_492.5.csv,"('890.3',)",19953.27997933395
matriz_diagonal_real_y_caso2_frequencia_493.0.csv,"('890.3',)",19963.778394073222
matriz_diagonal_real_y_caso2_frequencia_493.5.csv,"('890.3',)",19974.263709560415
matriz_diagonal_real_y_caso2_frequencia_494.0.csv,"('890.3',)",19984.73595259948
matriz_diagonal_real_y_caso2_frequencia_494.5.csv,"('890.3',)",19995.19515064004
matriz_diagonal_real_y_caso2_frequencia_495.0.csv,"('890.3',)",20005.641330704373
matriz_diagonal_real_y_caso2_frequencia_495.5.csv,"('890.3',)",20016.074518799298
matriz_diagonal_real_y_caso2_frequencia_496.0.csv,"('890.3',)",20026.494742331204
matriz_diagonal_real_y_caso2_frequencia_496.5.csv,"('890.3',)",20036.90202798213
matriz_diagonal_real_y_caso2_frequencia_497.0.csv,"('890.3',)",20047.29640246911
matriz_diagonal_real_y_caso2_frequencia_497.5.csv,"('890.3',)",20057.677892164455
matriz_diagonal_real_y_caso2_frequencia_498.0.csv,"('890.3',)",20068.04652366316
matriz_diagonal_real_y_caso2_frequencia_498.5.csv,"('890.3',)",20078.402323391438
matriz_diagonal_real_y_caso2_frequencia_499.0.csv,"('890.3',)",20088.745318171925
matriz_diagonal_real_y_caso2_frequencia_499.5.csv,"('890.3',)",20099.075533952902
matriz_diagonal_real_y_caso2_frequencia_500.0.csv,"('890.3',)",20109.39299739298
matriz_diagonal_real_y_caso2_frequencia_500.5.csv,"('890.3',)",20119.697734346628
matriz_diagonal_real_y_caso2_frequencia_501.0.csv,"('890.3',)",20129.989771334695
matriz_diagonal_real_y_caso2_frequencia_501.5.csv,"('890.3',)",20140.269134431117
matriz_diagonal_real_y_caso2_frequencia_502.0.csv,"('890.3',)",20150.53584962244
matriz_diagonal_real_y_caso2_frequencia_502.5.csv,"('890.3',)",20160.78994300918
matriz_diagonal_real_y_caso2_frequencia_503.0.csv,"('890.3',)",20171.03144039372
matriz_diagonal_real_y_caso2_frequencia_503.5.csv,"('890.3',)",20181.260367822782
matriz_diagonal_real_y_caso2_frequencia_504.0.csv,"('890.3',)",20191.476751396414
matriz_diagonal_real_y_caso2_frequencia_504.5.csv,"('890.3',)",20201.680616457637
matriz_diagonal_real_y_caso2_frequencia_505.0.csv,"('890.3',)",20211.87198890234
matriz_diagonal_real_y_caso2_frequencia_505.5.csv,"('890.3',)",20222.050894302905
matriz_diagonal_real_y_caso2_frequencia_506.0.csv,"('890.3',)",20232.217358600177
matriz_diagonal_real_y_caso2_frequencia_506.5.csv,"('890.3',)",20242.371406999442
matriz_diagonal_real_y_caso2_frequencia_507.0.csv,"('890.3',)",20252.513065280356
matriz_diagonal_real_y_caso2_frequencia_507.5.csv,"('890.3',)",20262.642358628327
matriz_diagonal_real_y_caso2_frequencia_508.0.csv,"('890.3',)",20272.759312481732
matriz_diagonal_real_y_caso2_frequencia_508.5.csv,"('890.3',)",20282.863952408337
matriz_diagonal_real_y_caso2_frequencia_509.0.csv,"('890.3',)",20292.95630341306
matriz_diagonal_real_y_caso2_frequencia_509.5.csv,"('890.3',)",20303.03639090269
matriz_diagonal_real_y_caso2_frequencia_510.0.csv,"('890.3',)",20313.1042398468
matriz_diagonal_real_y_caso2_frequencia_510.5.csv,"('890.3',)",20323.15987550193
matriz_diagonal_real_y_caso2_frequencia_511.0.csv,"('890.3',)",20333.203322967565
matriz_diagonal_real_y_caso2_frequencia_511.5.csv,"('890.3',)",20343.23460701927
matriz_diagonal_real_y_caso2_frequencia_512.0.csv,"('890.3',)",20353.253752638637
matriz_diagonal_real_y_caso2_frequencia_512.5.csv,"('890.3',)",20363.260784719485
matriz_diagonal_real_y_caso2_frequencia_513.0.csv,"('890.3',)",20373.255728170658
matriz_diagonal_real_y_caso2_frequencia_513.5.csv,"('890.3',)",20383.238607871648
matriz_diagonal_real_y_caso2_frequencia_514.0.csv,"('890.3',)",20393.20944822874
matriz_diagonal_real_y_caso2_frequencia_514.5.csv,"('890.3',)",20403.168274241565
matriz_diagonal_real_y_caso2_frequencia_515.0.csv,"('890.3',)",20413.115109971997
matriz_diagonal_real_y_caso2_frequencia_515.5.csv,"('890.3',)",20423.049980628668
matriz_diagonal_real_y_caso2_frequencia_516.0.csv,"('890.3',)",20432.972910074608
matriz_diagonal_real_y_caso2_frequencia_516.5.csv,"('890.3',)",20442.88392322938
matriz_diagonal_real_y_caso2_frequencia_517.0.csv,"('890.3',)",20452.783044230255
matriz_diagonal_real_y_caso2_frequencia_517.5.csv,"('890.3',)",20462.670297412347
matriz_diagonal_real_y_caso2_frequencia_518.0.csv,"('890.3',)",20472.545707013236
matriz_diagonal_real_y_caso2_frequencia_518.5.csv,"('890.3',)",20482.409297685906
matriz_diagonal_real_y_caso2_frequencia_519.0.csv,"('890.3',)",20492.261092819215
matriz_diagonal_real_y_caso2_frequencia_519.5.csv,"('890.3',)",20502.101117025235
matriz_diagonal_real_y_caso2_frequencia_520.0.csv,"('890.3',)",20511.929394307048
matriz_diagonal_real_y_caso2_frequencia_520.5.csv,"('890.3',)",20521.745948376592
matriz_diagonal_real_y_caso2_frequencia_521.0.csv,"('890.2',)",20531.55080357503
matriz_diagonal_real_y_caso2_frequencia_521.5.csv,"('890.3',)",20541.34398351984
matriz_diagonal_real_y_caso2_frequencia_522.0.csv,"('890.3',)",20551.125512116705
matriz_diagonal_real_y_caso2_frequencia_522.5.csv,"('890.2',)",20560.89541321857
matriz_diagonal_real_y_caso2_frequencia_523.0.csv,"('890.3',)",20570.653710483308
matriz_diagonal_real_y_caso2_frequencia_523.5.csv,"('890.3',)",20580.400427393542
matriz_diagonal_real_y_caso2_frequencia_524.0.csv,"('890.3',)",20590.13558794723
matriz_diagonal_real_y_caso2_frequencia_524.5.csv,"('890.2',)",20599.859215496497
matriz_diagonal_real_y_caso2_frequencia_525.0.csv,"('890.2',)",20609.571333510816
matriz_diagonal_real_y_caso2_frequencia_525.5.csv,"('890.3',)",20619.271965494994
matriz_diagonal_real_y_caso2_frequencia_526.0.csv,"('890.3',)",20628.961134688874
matriz_diagonal_real_y_caso2_frequencia_526.5.csv,"('890.3',)",20638.63886489491
matriz_diagonal_real_y_caso2_frequencia_527.0.csv,"('890.3',)",20648.305179021918
matriz_diagonal_real_y_caso2_frequencia_527.5.csv,"('890.3',)",20657.960100453274
matriz_diagonal_real_y_caso2_frequencia_528.0.csv,"('890.3',)",20667.60365222719
matriz_diagonal_real_y_caso2_frequencia_528.5.csv,"('890.3',)",20677.235857577347
matriz_diagonal_real_y_caso2_frequencia_529.0.csv,"('890.3',)",20686.85673974066
matriz_diagonal_real_y_caso2_frequencia_529.5.csv,"('890.3',)",20696.46632151876
matriz_diagonal_real_y_caso2_frequencia_530.0.csv,"('890.3',)",20706.06462599629
matriz_diagonal_real_y_caso2_frequencia_530.5.csv,"('890.3',)",20715.651676152305
matriz_diagonal_real_y_caso2_frequencia_531.0.csv,"('890.3',)",20725.22749486855
matriz_diagonal_real_y_caso2_frequencia_531.5.csv,"('890.3',)",20734.79210475008
matriz_diagonal_real_y_caso2_frequencia_532.0.csv,"('890.3',)",20744.345528818
matriz_diagonal_real_y_caso2_frequencia_532.5.csv,"('890.3',)",20753.887789730397
matriz_diagonal_real_y_caso2_frequencia_533.0.csv,"('890.3',)",20763.418910161992
matriz_diagonal_real_y_caso2_frequencia_533.5.csv,"('890.3',)",20772.93891263326
matriz_diagonal_real_y_caso2_frequencia_534.0.csv,"('890.3',)",20782.44781964952
matriz_diagonal_real_y_caso2_frequencia_534.5.csv,"('890.3',)",20791.945654021718
matriz_diagonal_real_y_caso2_frequencia_535.0.csv,"('890.3',)",20801.432438098418
matriz_diagonal_real_y_caso2_frequencia_535.5.csv,"('890.2',)",20810.90819409312
matriz_diagonal_real_y_caso2_frequencia_536.0.csv,"('890.3',)",20820.3729446263
matriz_diagonal_real_y_caso2_frequencia_536.5.csv,"('890.3',)",20829.826711868813
matriz_diagonal_real_y_caso2_frequencia_537.0.csv,"('890.2',)",20839.269518035773
matriz_diagonal_real_y_caso2_frequencia_537.5.csv,"('890.3',)",20848.701385543576
matriz_diagonal_real_y_caso2_frequencia_538.0.csv,"('890.3',)",20858.122336460663
matriz_diagonal_real_y_caso2_frequencia_538.5.csv,"('890.2',)",20867.532392846115
matriz_diagonal_real_y_caso2_frequencia_539.0.csv,"('890.2',)",20876.931576469233
matriz_diagonal_real_y_caso2_frequencia_539.5.csv,"('890.2',)",20886.319909866543
matriz_diagonal_real_y_caso2_frequencia_540.0.csv,"('890.2',)",20895.697414762122
matriz_diagonal_real_y_caso2_frequencia_540.5.csv,"('890.2',)",20905.064113029694
matriz_diagonal_real_y_caso2_frequencia_541.0.csv,"('890.2',)",20914.420026511827
matriz_diagonal_real_y_caso2_frequencia_541.5.csv,"('890.2',)",20923.765177298395
matriz_diagonal_real_y_caso2_frequencia_542.0.csv,"('890.2',)",20933.099586599594
matriz_diagonal_real_y_caso2_frequencia_542.5.csv,"('890.2',)",20942.423276556165
matriz_diagonal_real_y_caso2_frequencia_543.0.csv,"('890.2',)",20951.73626865643
matriz_diagonal_real_y_caso2_frequencia_543.5.csv,"('890.2',)",20961.038584708436
matriz_diagonal_real_y_caso2_frequencia_544.0.csv,"('890.2',)",20970.330246031885
matriz_diagonal_real_y_caso2_frequencia_544.5.csv,"('890.2',)",20979.61127440006
matriz_diagonal_real_y_caso2_frequencia_545.0.csv,"('890.2',)",20988.88169080825
matriz_diagonal_real_y_caso2_frequencia_545.5.csv,"('890.2',)",20998.141517182714
matriz_diagonal_real_y_caso2_frequencia_546.0.csv,"('890.2',)",21007.390774651678
matriz_diagonal_real_y_caso2_frequencia_546.5.csv,"('890.2',)",21016.62948458812
matriz_diagonal_real_y_caso2_frequencia_547.0.csv,"('890.2',)",21025.85766808487
matriz_diagonal_real_y_caso2_frequencia_547.5.csv,"('890.2',)",21035.075346651167
matriz_diagonal_real_y_caso2_frequencia_548.0.csv,"('890.2',)",21044.282541224264
matriz_diagonal_real_y_caso2_frequencia_548.5.csv,"('890.2',)",21053.47927305837
matriz_diagonal_real_y_caso2_frequencia_549.0.csv,"('890.2',)",21062.665563279254
matriz_diagonal_real_y_caso2_frequencia_549.5.csv,"('890.2',)",21071.841432691654
matriz_diagonal_real_y_caso2_frequencia_550.0.csv,"('890.2',)",21081.00690226764
matriz_diagonal_real_y_caso2_frequencia_550.5.csv,"('890.2',)",21090.16199323381
matriz_diagonal_real_y_caso2_frequencia_551.0.csv,"('890.2',)",21099.306726124327
matriz_diagonal_real_y_caso2_frequencia_551.5.csv,"('890.2',)",21108.441122184548
matriz_diagonal_real_y_caso2_frequencia_552.0.csv,"('890.2',)",21117.565201985173
matriz_diagonal_real_y_caso2_frequencia_552.5.csv,"('890.2',)",21126.678986000028
matriz_diagonal_real_y_caso2_frequencia_553.0.csv,"('890.2',)",21135.78249543422
matriz_diagonal_real_y_caso2_frequencia_553.5.csv,"('890.3',)",21144.87575048228
matriz_diagonal_real_y_caso2_frequencia_554.0.csv,"('890.3',)",21153.95877194713
matriz_diagonal_real_y_caso2_frequencia_554.5.csv,"('890.2',)",21163.03158045826
matriz_diagonal_real_y_caso2_frequencia_555.0.csv,"('890.2',)",21172.09419630021
matriz_diagonal_real_y_caso2_frequencia_555.5.csv,"('890.2',)",21181.14664011548
matriz_diagonal_real_y_caso2_frequencia_556.0.csv,"('890.2',)",21190.188932250167
matriz_diagonal_real_y_caso2_frequencia_556.5.csv,"('890.2',)",21199.221093024404
matriz_diagonal_real_y_caso2_frequencia_557.0.csv,"('890.2',)",21208.24314270741
matriz_diagonal_real_y_caso2_frequencia_557.5.csv,"('890.2',)",21217.255101986077
matriz_diagonal_real_y_caso2_frequencia_558.0.csv,"('890.2',)",21226.256990415255
matriz_diagonal_real_y_caso2_frequencia_558.5.csv,"('890.2',)",21235.248828752017
matriz_diagonal_real_y_caso2_frequencia_559.0.csv,"('890.2',)",21244.230636677963
matriz_diagonal_real_y_caso2_frequencia_559.5.csv,"('890.2',)",21253.202434465056
matriz_diagonal_real_y_caso2_frequencia_560.0.csv,"('890.2',)",21262.164242412644
matriz_diagonal_real_y_caso2_frequencia_560.5.csv,"('890.2',)",21271.116080140404
matriz_diagonal_real_y_caso2_frequencia_561.0.csv,"('890.2',)",21280.05796775909
matriz_diagonal_real_y_caso2_frequencia_561.5.csv,"('890.3',)",21288.989925249014
matriz_diagonal_real_y_caso2_frequencia_562.0.csv,"('890.2',)",21297.911972361555
matriz_diagonal_real_y_caso2_frequencia_562.5.csv,"('890.2',)",21306.824128876455
matriz_diagonal_real_y_caso2_frequencia_563.0.csv,"('890.2',)",21315.726414610763
matriz_diagonal_real_y_caso2_frequencia_563.5.csv,"('890.2',)",21324.618849305392
matriz_diagonal_real_y_caso2_frequencia_564.0.csv,"('890.2',)",21333.50145254291
matriz_diagonal_real_y_caso2_frequencia_564.5.csv,"('890.2',)",21342.374243981045
matriz_diagonal_real_y_caso2_frequencia_565.0.csv,"('890.3',)",21351.237243432894
matriz_diagonal_real_y_caso2_frequencia_565.5.csv,"('890.2',)",21360.090470265623
matriz_diagonal_real_y_caso2_frequencia_566.0.csv,"('890.2',)",21368.933943807333
matriz_diagonal_real_y_caso2_frequencia_566.5.csv,"('890.2',)",21377.767683749305
matriz_diagonal_real_y_caso2_frequencia_567.0.csv,"('890.2',)",21386.591709357686
matriz_diagonal_real_y_caso2_frequencia_567.5.csv,"('890.2',)",21395.406040270256
matriz_diagonal_real_y_caso2_frequencia_568.0.csv,"('890.3',)",21404.210695498205
matriz_diagonal_real_y_caso2_frequencia_568.5.csv,"('890.2',)",21413.00569434886
matriz_diagonal_real_y_caso2_frequencia_569.0.csv,"('890.2',)",21421.791056217273
matriz_diagonal_real_y_caso2_frequencia_569.5.csv,"('890.2',)",21430.56680014625
matriz_diagonal_real_y_caso2_frequencia_570.0.csv,"('890.2',)",21439.332945515704
matriz_diagonal_real_y_caso2_frequencia_570.5.csv,"('890.2',)",21448.08951103303
matriz_diagonal_real_y_caso2_frequencia_571.0.csv,"('890.2',)",21456.836516263742
matriz_diagonal_real_y_caso2_frequencia_571.5.csv,"('890.3',)",21465.573979556422
matriz_diagonal_real_y_caso2_frequencia_572.0.csv,"('890.3',)",21474.301920548038
matriz_diagonal_real_y_caso2_frequencia_572.5.csv,"('890.2',)",21483.020357820424
matriz_diagonal_real_y_caso2_frequencia_573.0.csv,"('890.2',)",21491.729310339004
matriz_diagonal_real_y_caso2_frequencia_573.5.csv,"('890.2',)",21500.428796981807
matriz_diagonal_real_y_caso2_frequencia_574.0.csv,"('890.3',)",21509.11883625026
matriz_diagonal_real_y_caso2_frequencia_574.5.csv,"('890.3',)",21517.799447201724
matriz_diagonal_real_y_caso2_frequencia_575.0.csv,"('890.3',)",21526.470648835162
matriz_diagonal_real_y_caso2_frequencia_575.5.csv,"('890.3',)",21535.13245910291
matriz_diagonal_real_y_caso2_frequencia_576.0.csv,"('890.2',)",21543.78489711262
matriz_diagonal_real_y_caso2_frequencia_576.5.csv,"('890.1',)",21552.427981354205
matriz_diagonal_real_y_caso2_frequencia_577.0.csv,"('890.1',)",21561.06173039964
matriz_diagonal_real_y_caso2_frequencia_577.5.csv,"('890.2',)",21569.68616260029
matriz_diagonal_real_y_caso2_frequencia_578.0.csv,"('890.1',)",21578.301296896247
matriz_diagonal_real_y_caso2_frequencia_578.5.csv,"('890.1',)",21586.907150891093
matriz_diagonal_real_y_caso2_frequencia_579.0.csv,"('890.2',)",21595.503743450816
matriz_diagonal_real_y_caso2_frequencia_579.5.csv,"('890.1',)",21604.091093007224
matriz_diagonal_real_y_caso2_frequencia_580.0.csv,"('890.2',)",21612.669217794664
matriz_diagonal_real_y_caso2_frequencia_580.5.csv,"('890.2',)",21621.23813587767
matriz_diagonal_real_y_caso2_frequencia_581.0.csv,"('890.2',)",21629.79786547136
matriz_diagonal_real_y_caso2_frequencia_581.5.csv,"('890.3',)",21638.34842499276
matriz_diagonal_real_y_caso2_frequencia_582.0.csv,"('890.2',)",21646.88983221984
matriz_diagonal_real_y_caso2_frequencia_582.5.csv,"('890.2',)",21655.422105523772
matriz_diagonal_real_y_caso2_frequencia_583.0.csv,"('890.3',)",21663.945262814133
matriz_diagonal_real_y_caso2_frequencia_583.5.csv,"('890.2',)",21672.459322194696
matriz_diagonal_real_y_caso2_frequencia_584.0.csv,"('890.2',)",21680.96430139722
matriz_diagonal_real_y_caso2_frequencia_584.5.csv,"('890.2',)",21689.460218509248
matriz_diagonal_real_y_caso2_frequencia_585.0.csv,"('890.2',)",21697.94709158874
matriz_diagonal_real_y_caso2_frequencia_585.5.csv,"('890.2',)",21706.424938316686
matriz_diagonal_real_y_caso2_frequencia_586.0.csv,"('890.3',)",21714.89377627578
matriz_diagonal_real_y_caso2_frequencia_586.5.csv,"('890.3',)",21723.353623376704
matriz_diagonal_real_y_caso2_frequencia_587.0.csv,"('890.2',)",21731.80449734219
matriz_diagonal_real_y_caso2_frequencia_587.5.csv,"('890.2',)",21740.246416147056
matriz_diagonal_real_y_caso2_frequencia_588.0.csv,"('890.2',)",21748.67939684542
matriz_diagonal_real_y_caso2_frequencia_588.5.csv,"('890.2',)",21757.10345757838
matriz_diagonal_real_y_caso2_frequencia_589.0.csv,"('890.2',)",21765.5186156313
matriz_diagonal_real_y_caso2_frequencia_589.5.csv,"('890.2',)",21773.92488856009
matriz_diagonal_real_y_caso2_frequencia_590.0.csv,"('890.2',)",21782.322293654066
matriz_diagonal_real_y_caso2_frequencia_590.5.csv,"('890.2',)",21790.710848613577
matriz_diagonal_real_y_caso2_frequencia_591.0.csv,"('890.2',)",21799.09057088906
matriz_diagonal_real_y_caso2_frequencia_591.5.csv,"('890.2',)",21807.46147765952
matriz_diagonal_real_y_caso2_frequencia_592.0.csv,"('890.2',)",21815.823586186692
matriz_diagonal_real_y_caso2_frequencia_592.5.csv,"('890.2',)",21824.1769139605
matriz_diagonal_real_y_caso2_frequencia_593.0.csv,"('890.2',)",21832.521478184775
matriz_diagonal_real_y_caso2_frequencia_593.5.csv,"('890.1',)",21840.857295851503
matriz_diagonal_real_y_caso2_frequencia_594.0.csv,"('890.2',)",21849.184384464268
matriz_diagonal_real_y_caso2_frequencia_594.5.csv,"('890.2',)",21857.502760639913
matriz_diagonal_real_y_caso2_frequencia_595.0.csv,"('890.3',)",21865.812441866103
matriz_diagonal_real_y_caso2_frequencia_595.5.csv,"('890.2',)",21874.113445218503
matriz_diagonal_real_y_caso2_frequencia_596.0.csv,"('890.2',)",21882.405787573847
matriz_diagonal_real_y_caso2_frequencia_596.5.csv,"('890.3',)",21890.689485939514
matriz_diagonal_real_y_caso2_frequencia_597.0.csv,"('890.3',)",21898.964557046096
matriz_diagonal_real_y_caso2_frequencia_597.5.csv,"('890.1',)",21907.23101776283
matriz_diagonal_real_y_caso2_frequencia_598.0.csv,"('890.1',)",21915.4888854516
matriz_diagonal_real_y_caso2_frequencia_598.5.csv,"('890.2',)",21923.738176637606
matriz_diagonal_real_y_caso2_frequencia_599.0.csv,"('890.2',)",21931.978907848978
matriz_diagonal_real_y_caso2_frequencia_599.5.csv,"('890.3',)",21940.21109624155
matriz_diagonal_real_y_caso2_frequencia_60.0.csv,"('852.1',)",2989.916894498592
matriz_diagonal_real_y_caso2_frequencia_60.5.csv,"('856.2',)",3013.9256293648828
matriz_diagonal_real_y_caso2_frequencia_600.0.csv,"('890.3',)",21948.434758242733
matriz_diagonal_real_y_caso2_frequencia_600.5.csv,"('890.3',)",21956.6499104554
matriz_diagonal_real_y_caso2_frequencia_601.0.csv,"('890.2',)",21964.856569910342
matriz_diagonal_real_y_caso2_frequencia_601.5.csv,"('890.2',)",21973.054752727403
matriz_diagonal_real_y_caso2_frequencia_602.0.csv,"('890.2',)",21981.244475508134
matriz_diagonal_real_y_caso2_frequencia_602.5.csv,"('890.2',)",21989.42575510215
matriz_diagonal_real_y_caso2_frequencia_603.0.csv,"('890.2',)",21997.598607850236
matriz_diagonal_real_y_caso2_frequencia_603.5.csv,"('890.2',)",22005.76305042522
matriz_diagonal_real_y_caso2_frequencia_604.0.csv,"('890.2',)",22013.91909841744
matriz_diagonal_real_y_caso2_frequencia_604.5.csv,"('890.2',)",22022.066768823748
matriz_diagonal_real_y_caso2_frequencia_605.0.csv,"('890.2',)",22030.206078034782
matriz_diagonal_real_y_caso2_frequencia_605.5.csv,"('890.2',)",22038.337041929975
matriz_diagonal_real_y_caso2_frequencia_606.0.csv,"('890.2',)",22046.459677368413
matriz_diagonal_real_y_caso2_frequencia_606.5.csv,"('890.3',)",22054.574000043245
matriz_diagonal_real_y_caso2_frequencia_607.0.csv,"('890.3',)",22062.680026210535
matriz_diagonal_real_y_caso2_frequencia_607.5.csv,"('890.2',)",22070.777772107696
matriz_diagonal_real_y_caso2_frequencia_608.0.csv,"('890.2',)",22078.86725404198
