,local,magnitude
matriz_diagonal_real_y_caso1_frequencia_427.0.csv,"('890.3',)",18583.138376466402
matriz_diagonal_real_y_caso1_frequencia_427.5.csv,"('890.3',)",18595.55912823692
matriz_diagonal_real_y_caso1_frequencia_428.0.csv,"('890.3',)",18607.96260402238
matriz_diagonal_real_y_caso1_frequencia_428.5.csv,"('890.3',)",18620.34884072593
matriz_diagonal_real_y_caso1_frequencia_429.0.csv,"('890.3',)",18632.71787366358
matriz_diagonal_real_y_caso1_frequencia_429.5.csv,"('890.3',)",18645.06973929443
matriz_diagonal_real_y_caso1_frequencia_430.0.csv,"('890.3',)",18657.4044737727
matriz_diagonal_real_y_caso1_frequencia_430.5.csv,"('890.3',)",18669.72211266918
matriz_diagonal_real_y_caso1_frequencia_431.0.csv,"('890.3',)",18682.02269202711
matriz_diagonal_real_y_caso1_frequencia_431.5.csv,"('890.3',)",18694.306247655877
matriz_diagonal_real_y_caso1_frequencia_432.0.csv,"('890.3',)",18706.572815187203
matriz_diagonal_real_y_caso1_frequencia_432.5.csv,"('890.3',)",18718.822430205728
matriz_diagonal_real_y_caso1_frequencia_433.0.csv,"('890.3',)",18731.05512881151
matriz_diagonal_real_y_caso1_frequencia_433.5.csv,"('890.3',)",18743.27094574465
matriz_diagonal_real_y_caso1_frequencia_434.0.csv,"('890.3',)",18755.469916709564
matriz_diagonal_real_y_caso1_frequencia_434.5.csv,"('890.3',)",18767.652077307823
matriz_diagonal_real_y_caso1_frequencia_435.0.csv,"('890.3',)",18779.81746251799
matriz_diagonal_real_y_caso1_frequencia_435.5.csv,"('890.3',)",18791.966107901822
matriz_diagonal_real_y_caso1_frequencia_436.0.csv,"('890.3',)",18804.098047999887
matriz_diagonal_real_y_caso1_frequencia_436.5.csv,"('890.3',)",18816.213318441613
matriz_diagonal_real_y_caso1_frequencia_437.0.csv,"('890.3',)",18828.311954238412
matriz_diagonal_real_y_caso1_frequencia_437.5.csv,"('890.3',)",18840.39398993696
matriz_diagonal_real_y_caso1_frequencia_438.0.csv,"('890.3',)",18852.459460691032
matriz_diagonal_real_y_caso1_frequencia_438.5.csv,"('890.3',)",18864.508401338673
matriz_diagonal_real_y_caso1_frequencia_439.0.csv,"('890.3',)",18876.540846254964
matriz_diagonal_real_y_caso1_frequencia_439.5.csv,"('890.3',)",18888.55683029723
matriz_diagonal_real_y_caso1_frequencia_440.0.csv,"('890.3',)",18900.55638842532
matriz_diagonal_real_y_caso1_frequencia_440.5.csv,"('890.3',)",18912.539553977935
matriz_diagonal_real_y_caso1_frequencia_441.0.csv,"('890.3',)",18924.50636257172
matriz_diagonal_real_y_caso1_frequencia_441.5.csv,"('890.3',)",18936.45684866888
matriz_diagonal_real_y_caso1_frequencia_442.0.csv,"('890.3',)",18948.3910454169
matriz_diagonal_real_y_caso1_frequencia_442.5.csv,"('890.3',)",18960.308988072084
matriz_diagonal_real_y_caso1_frequencia_443.0.csv,"('890.3',)",18972.21071016827
matriz_diagonal_real_y_caso1_frequencia_443.5.csv,"('890.3',)",18984.0962463096
matriz_diagonal_real_y_caso1_frequencia_444.0.csv,"('890.3',)",18995.965629843482
matriz_diagonal_real_y_caso1_frequencia_444.5.csv,"('890.3',)",19007.818895231772
matriz_diagonal_real_y_caso1_frequencia_445.0.csv,"('890.3',)",19019.656076433697
matriz_diagonal_real_y_caso1_frequencia_445.5.csv,"('890.3',)",19031.477207079875
matriz_diagonal_real_y_caso1_frequencia_446.0.csv,"('890.3',)",19043.28232052161
matriz_diagonal_real_y_caso1_frequencia_446.5.csv,"('890.3',)",19055.071450938685
matriz_diagonal_real_y_caso1_frequencia_447.0.csv,"('890.3',)",19066.844631543878
matriz_diagonal_real_y_caso1_frequencia_447.5.csv,"('890.3',)",19078.60189617089
matriz_diagonal_real_y_caso1_frequencia_448.0.csv,"('890.3',)",19090.343278174958
matriz_diagonal_real_y_caso1_frequencia_448.5.csv,"('890.3',)",19102.068811070523
matriz_diagonal_real_y_caso1_frequencia_449.0.csv,"('890.3',)",19113.77852762364
matriz_diagonal_real_y_caso1_frequencia_449.5.csv,"('890.3',)",19125.472461695503
matriz_diagonal_real_y_caso1_frequencia_450.0.csv,"('890.3',)",19137.15064640799
matriz_diagonal_real_y_caso1_frequencia_450.5.csv,"('890.3',)",19148.81311464797
matriz_diagonal_real_y_caso1_frequencia_451.0.csv,"('890.3',)",19160.459899091387
matriz_diagonal_real_y_caso1_frequencia_451.5.csv,"('890.3',)",19172.091033218727
matriz_diagonal_real_y_caso1_frequencia_452.0.csv,"('890.3',)",19183.70655001379
matriz_diagonal_real_y_caso1_frequencia_452.5.csv,"('890.3',)",19195.306481970165
matriz_diagonal_real_y_caso1_frequencia_453.0.csv,"('890.3',)",19206.89086186532
matriz_diagonal_real_y_caso1_frequencia_453.5.csv,"('890.3',)",19218.45972265798
matriz_diagonal_real_y_caso1_frequencia_454.0.csv,"('890.3',)",19230.01309656177
matriz_diagonal_real_y_caso1_frequencia_454.5.csv,"('890.3',)",19241.55101627312
matriz_diagonal_real_y_caso1_frequencia_455.0.csv,"('890.3',)",19253.073514452695
matriz_diagonal_real_y_caso1_frequencia_455.5.csv,"('890.3',)",19264.58062331905
matriz_diagonal_real_y_caso1_frequencia_456.0.csv,"('890.3',)",19276.072375512096
matriz_diagonal_real_y_caso1_frequencia_456.5.csv,"('890.3',)",19287.548802844613
matriz_diagonal_real_y_caso1_frequencia_457.0.csv,"('890.3',)",19299.00993796523
matriz_diagonal_real_y_caso1_frequencia_457.5.csv,"('890.3',)",19310.455812369793
matriz_diagonal_real_y_caso1_frequencia_458.0.csv,"('890.3',)",19321.88645875848
matriz_diagonal_real_y_caso1_frequencia_458.5.csv,"('890.3',)",19333.301908944726
matriz_diagonal_real_y_caso1_frequencia_459.0.csv,"('890.3',)",19344.702194817062
matriz_diagonal_real_y_caso1_frequencia_459.5.csv,"('890.3',)",19356.08734830364
matriz_diagonal_real_y_caso1_frequencia_460.0.csv,"('890.3',)",19367.457400757707
matriz_diagonal_real_y_caso1_frequencia_460.5.csv,"('890.3',)",19378.812384631616
matriz_diagonal_real_y_caso1_frequencia_461.0.csv,"('890.3',)",19390.15233084649
matriz_diagonal_real_y_caso1_frequencia_461.5.csv,"('890.3',)",19401.477271569183
matriz_diagonal_real_y_caso1_frequencia_462.0.csv,"('890.2',)",19412.787238252935
matriz_diagonal_real_y_caso1_frequencia_462.5.csv,"('890.3',)",19424.08226175962
matriz_diagonal_real_y_caso1_frequencia_463.0.csv,"('890.3',)",19435.362374188415
matriz_diagonal_real_y_caso1_frequencia_463.5.csv,"('890.3',)",19446.627606461505
matriz_diagonal_real_y_caso1_frequencia_464.0.csv,"('890.3',)",19457.877989910423
matriz_diagonal_real_y_caso1_frequencia_464.5.csv,"('890.3',)",19469.11355584417
matriz_diagonal_real_y_caso1_frequencia_465.0.csv,"('890.3',)",19480.33433522647
matriz_diagonal_real_y_caso1_frequencia_465.5.csv,"('890.3',)",19491.540359030976
matriz_diagonal_real_y_caso1_frequencia_466.0.csv,"('890.3',)",19502.73165812297
matriz_diagonal_real_y_caso1_frequencia_466.5.csv,"('890.3',)",19513.908263970694
matriz_diagonal_real_y_caso1_frequencia_467.0.csv,"('890.3',)",19525.070206969413
matriz_diagonal_real_y_caso1_frequencia_467.5.csv,"('890.3',)",19536.21751773899
matriz_diagonal_real_y_caso1_frequencia_468.0.csv,"('890.3',)",19547.350227497853
matriz_diagonal_real_y_caso1_frequencia_468.5.csv,"('890.3',)",19558.468366621688
matriz_diagonal_real_y_caso1_frequencia_469.0.csv,"('890.3',)",19569.571965515945
matriz_diagonal_real_y_caso1_frequencia_469.5.csv,"('890.3',)",19580.661054851615
matriz_diagonal_real_y_caso1_frequencia_470.0.csv,"('890.3',)",19591.735665111515
matriz_diagonal_real_y_caso1_frequencia_470.5.csv,"('890.3',)",19602.795826626454
matriz_diagonal_real_y_caso1_frequencia_471.0.csv,"('890.2',)",19613.841569649187
matriz_diagonal_real_y_caso1_frequencia_471.5.csv,"('890.2',)",19624.87292453208
matriz_diagonal_real_y_caso1_frequencia_472.0.csv,"('890.2',)",19635.88992113751
matriz_diagonal_real_y_caso1_frequencia_472.5.csv,"('890.3',)",19646.89259006575
matriz_diagonal_real_y_caso1_frequencia_473.0.csv,"('890.3',)",19657.88096105235
matriz_diagonal_real_y_caso1_frequencia_473.5.csv,"('890.3',)",19668.85506393545
matriz_diagonal_real_y_caso1_frequencia_474.0.csv,"('890.2',)",19679.81492897982
matriz_diagonal_real_y_caso1_frequencia_474.5.csv,"('890.3',)",19690.76058592788
matriz_diagonal_real_y_caso1_frequencia_475.0.csv,"('890.3',)",19701.692064206265
matriz_diagonal_real_y_caso1_frequencia_475.5.csv,"('890.3',)",19712.609394080548
matriz_diagonal_real_y_caso1_frequencia_476.0.csv,"('890.3',)",19723.51260484378
matriz_diagonal_real_y_caso1_frequencia_476.5.csv,"('890.3',)",19734.40172596316
matriz_diagonal_real_y_caso1_frequencia_477.0.csv,"('890.3',)",19745.27678730437
matriz_diagonal_real_y_caso1_frequencia_477.5.csv,"('890.3',)",19756.137818031722
matriz_diagonal_real_y_caso1_frequencia_478.0.csv,"('890.3',)",19766.984847856318
matriz_diagonal_real_y_caso1_frequencia_478.5.csv,"('890.3',)",19777.81790581794
matriz_diagonal_real_y_caso1_frequencia_479.0.csv,"('890.3',)",19788.63702115209
matriz_diagonal_real_y_caso1_frequencia_479.5.csv,"('890.3',)",19799.442223152753
matriz_diagonal_real_y_caso1_frequencia_480.0.csv,"('890.3',)",19810.23354105655
matriz_diagonal_real_y_caso1_frequencia_480.5.csv,"('890.3',)",19821.01100357727
matriz_diagonal_real_y_caso1_frequencia_481.0.csv,"('890.3',)",19831.77464007493
matriz_diagonal_real_y_caso1_frequencia_481.5.csv,"('890.3',)",19842.524479435542
matriz_diagonal_real_y_caso1_frequencia_482.0.csv,"('890.3',)",19853.260550241812
matriz_diagonal_real_y_caso1_frequencia_482.5.csv,"('890.3',)",19863.982881509346
matriz_diagonal_real_y_caso1_frequencia_483.0.csv,"('890.3',)",19874.69150195524
matriz_diagonal_real_y_caso1_frequencia_483.5.csv,"('890.3',)",19885.38644021221
matriz_diagonal_real_y_caso1_frequencia_484.0.csv,"('890.3',)",19896.067725094497
matriz_diagonal_real_y_caso1_frequencia_484.5.csv,"('890.3',)",19906.73538479732
matriz_diagonal_real_y_caso1_frequencia_485.0.csv,"('890.3',)",19917.389447899328
matriz_diagonal_real_y_caso1_frequencia_485.5.csv,"('890.3',)",19928.029943037553
matriz_diagonal_real_y_caso1_frequencia_486.0.csv,"('890.3',)",19938.656898373407
matriz_diagonal_real_y_caso1_frequencia_486.5.csv,"('890.3',)",19949.270342435386
matriz_diagonal_real_y_caso1_frequencia_487.0.csv,"('890.3',)",19959.87030310558
matriz_diagonal_real_y_caso1_frequencia_487.5.csv,"('890.3',)",19970.45680868796
matriz_diagonal_real_y_caso1_frequencia_488.0.csv,"('890.3',)",19981.029887349
matriz_diagonal_real_y_caso1_frequencia_488.5.csv,"('890.3',)",19991.589567165058
matriz_diagonal_real_y_caso1_frequencia_489.0.csv,"('890.3',)",20002.135876029573
matriz_diagonal_real_y_caso1_frequencia_489.5.csv,"('890.3',)",20012.668841679693
matriz_diagonal_real_y_caso1_frequencia_490.0.csv,"('890.3',)",20023.188492106074
matriz_diagonal_real_y_caso1_frequencia_490.5.csv,"('890.3',)",20033.694855305646
matriz_diagonal_real_y_caso1_frequencia_491.0.csv,"('890.3',)",20044.18795885588
matriz_diagonal_real_y_caso1_frequencia_491.5.csv,"('890.3',)",20054.667830220544
matriz_diagonal_real_y_caso1_frequencia_492.0.csv,"('890.3',)",20065.134497401494
matriz_diagonal_real_y_caso1_frequencia_492.5.csv,"('890.3',)",20075.587987601895
matriz_diagonal_real_y_caso1_frequencia_493.0.csv,"('890.3',)",20086.02832837035
matriz_diagonal_real_y_caso1_frequencia_493.5.csv,"('890.3',)",20096.455547317248
matriz_diagonal_real_y_caso1_frequencia_494.0.csv,"('890.3',)",20106.869671545133
matriz_diagonal_real_y_caso1_frequencia_494.5.csv,"('890.3',)",20117.270728410538
matriz_diagonal_real_y_caso1_frequencia_495.0.csv,"('890.3',)",20127.65874518609
matriz_diagonal_real_y_caso1_frequencia_495.5.csv,"('890.3',)",20138.033749130514
matriz_diagonal_real_y_caso1_frequencia_496.0.csv,"('890.3',)",20148.39576716006
matriz_diagonal_real_y_caso1_frequencia_496.5.csv,"('890.3',)",20158.744826378148
matriz_diagonal_real_y_caso1_frequencia_497.0.csv,"('890.3',)",20169.080953899207
matriz_diagonal_real_y_caso1_frequencia_497.5.csv,"('890.3',)",20179.40417642557
matriz_diagonal_real_y_caso1_frequencia_498.0.csv,"('890.3',)",20189.714520907055
matriz_diagonal_real_y_caso1_frequencia_498.5.csv,"('890.3',)",20200.012014170108
matriz_diagonal_real_y_caso1_frequencia_499.0.csv,"('890.3',)",20210.29668298868
matriz_diagonal_real_y_caso1_frequencia_499.5.csv,"('890.3',)",20220.568554194502
matriz_diagonal_real_y_caso1_frequencia_500.0.csv,"('890.3',)",20230.827654072327
matriz_diagonal_real_y_caso1_frequencia_500.5.csv,"('890.3',)",20241.074009328302
matriz_diagonal_real_y_caso1_frequencia_501.0.csv,"('890.3',)",20251.3076463995
matriz_diagonal_real_y_caso1_frequencia_501.5.csv,"('890.3',)",20261.528591976985
matriz_diagonal_real_y_caso1_frequencia_502.0.csv,"('890.3',)",20271.73687220129
matriz_diagonal_real_y_caso1_frequencia_502.5.csv,"('890.3',)",20281.932513256394
matriz_diagonal_real_y_caso1_frequencia_503.0.csv,"('890.3',)",20292.11554184917
matriz_diagonal_real_y_caso1_frequencia_503.5.csv,"('890.3',)",20302.285983672147
matriz_diagonal_real_y_caso1_frequencia_504.0.csv,"('890.3',)",20312.443865420348
matriz_diagonal_real_y_caso1_frequencia_504.5.csv,"('890.3',)",20322.58921276341
matriz_diagonal_real_y_caso1_frequencia_505.0.csv,"('890.3',)",20332.722051769495
matriz_diagonal_real_y_caso1_frequencia_505.5.csv,"('890.3',)",20342.842408352302
matriz_diagonal_real_y_caso1_frequencia_506.0.csv,"('890.3',)",20352.95030872663
matriz_diagonal_real_y_caso1_frequencia_506.5.csv,"('890.2',)",20363.04577835935
matriz_diagonal_real_y_caso1_frequencia_507.0.csv,"('890.3',)",20373.12884321281
matriz_diagonal_real_y_caso1_frequencia_507.5.csv,"('890.3',)",20383.199529065154
matriz_diagonal_real_y_caso1_frequencia_508.0.csv,"('890.3',)",20393.25786151087
matriz_diagonal_real_y_caso1_frequencia_508.5.csv,"('890.3',)",20403.30386624511
matriz_diagonal_real_y_caso1_frequencia_509.0.csv,"('890.3',)",20413.337568610285
matriz_diagonal_real_y_caso1_frequencia_509.5.csv,"('890.3',)",20423.358994270937
matriz_diagonal_real_y_caso1_frequencia_510.0.csv,"('890.2',)",20433.36816864158
matriz_diagonal_real_y_caso1_frequencia_510.5.csv,"('890.3',)",20443.365117120822
matriz_diagonal_real_y_caso1_frequencia_511.0.csv,"('890.3',)",20453.34986491075
matriz_diagonal_real_y_caso1_frequencia_511.5.csv,"('890.3',)",20463.322437331753
matriz_diagonal_real_y_caso1_frequencia_512.0.csv,"('890.3',)",20473.28285978216
matriz_diagonal_real_y_caso1_frequencia_512.5.csv,"('890.2',)",20483.231156978356
matriz_diagonal_real_y_caso1_frequencia_513.0.csv,"('890.3',)",20493.167354427933
matriz_diagonal_real_y_caso1_frequencia_513.5.csv,"('890.3',)",20503.09147684373
matriz_diagonal_real_y_caso1_frequencia_514.0.csv,"('890.2',)",20513.00354931619
matriz_diagonal_real_y_caso1_frequencia_514.5.csv,"('890.2',)",20522.90359698308
matriz_diagonal_real_y_caso1_frequencia_515.0.csv,"('890.2',)",20532.791644178877
matriz_diagonal_real_y_caso1_frequencia_515.5.csv,"('890.2',)",20542.667716229633
matriz_diagonal_real_y_caso1_frequencia_516.0.csv,"('890.2',)",20552.531837889703
matriz_diagonal_real_y_caso1_frequencia_516.5.csv,"('890.2',)",20562.384033305203
matriz_diagonal_real_y_caso1_frequencia_517.0.csv,"('890.3',)",20572.22432758755
matriz_diagonal_real_y_caso1_frequencia_517.5.csv,"('890.3',)",20582.052744947167
matriz_diagonal_real_y_caso1_frequencia_518.0.csv,"('890.3',)",20591.869310346603
matriz_diagonal_real_y_caso1_frequencia_518.5.csv,"('890.2',)",20601.67404808934
matriz_diagonal_real_y_caso1_frequencia_519.0.csv,"('890.2',)",20611.466982159935
matriz_diagonal_real_y_caso1_frequencia_519.5.csv,"('890.3',)",20621.248137440496
matriz_diagonal_real_y_caso1_frequencia_520.0.csv,"('890.3',)",20631.017538060194
matriz_diagonal_real_y_caso1_frequencia_520.5.csv,"('890.3',)",20640.77520790357
matriz_diagonal_real_y_caso1_frequencia_521.0.csv,"('890.3',)",20650.52117194836
matriz_diagonal_real_y_caso1_frequencia_521.5.csv,"('890.2',)",20660.25545363494
matriz_diagonal_real_y_caso1_frequencia_522.0.csv,"('890.2',)",20669.97807720068
matriz_diagonal_real_y_caso1_frequencia_522.5.csv,"('890.3',)",20679.689067027568
matriz_diagonal_real_y_caso1_frequencia_523.0.csv,"('890.3',)",20689.38844642617
matriz_diagonal_real_y_caso1_frequencia_523.5.csv,"('890.2',)",20699.07623973433
matriz_diagonal_real_y_caso1_frequencia_524.0.csv,"('890.2',)",20708.752470745
matriz_diagonal_real_y_caso1_frequencia_524.5.csv,"('890.3',)",20718.417163142098
matriz_diagonal_real_y_caso1_frequencia_525.0.csv,"('890.3',)",20728.070340751055
matriz_diagonal_real_y_caso1_frequencia_525.5.csv,"('890.3',)",20737.712027326317
matriz_diagonal_real_y_caso1_frequencia_526.0.csv,"('890.3',)",20747.34224625467
matriz_diagonal_real_y_caso1_frequencia_526.5.csv,"('890.3',)",20756.96102145819
matriz_diagonal_real_y_caso1_frequencia_527.0.csv,"('890.3',)",20766.56837619605
matriz_diagonal_real_y_caso1_frequencia_527.5.csv,"('890.3',)",20776.164334060002
matriz_diagonal_real_y_caso1_frequencia_528.0.csv,"('890.3',)",20785.748918225305
matriz_diagonal_real_y_caso1_frequencia_528.5.csv,"('890.3',)",20795.32215249284
matriz_diagonal_real_y_caso1_frequencia_529.0.csv,"('890.3',)",20804.88405979157
matriz_diagonal_real_y_caso1_frequencia_529.5.csv,"('890.3',)",20814.43466363664
matriz_diagonal_real_y_caso1_frequencia_530.0.csv,"('890.3',)",20823.97398696702
matriz_diagonal_real_y_caso1_frequencia_530.5.csv,"('890.3',)",20833.502053152897
matriz_diagonal_real_y_caso1_frequencia_531.0.csv,"('890.3',)",20843.018885213158
matriz_diagonal_real_y_caso1_frequencia_531.5.csv,"('890.3',)",20852.52450603483
matriz_diagonal_real_y_caso1_frequencia_532.0.csv,"('890.3',)",20862.018938851837
matriz_diagonal_real_y_caso1_frequencia_532.5.csv,"('890.3',)",20871.502206610927
matriz_diagonal_real_y_caso1_frequencia_533.0.csv,"('890.3',)",20880.974331890782
matriz_diagonal_real_y_caso1_frequencia_533.5.csv,"('890.2',)",20890.435337585124
matriz_diagonal_real_y_caso1_frequencia_534.0.csv,"('890.3',)",20899.88524681261
matriz_diagonal_real_y_caso1_frequencia_534.5.csv,"('890.3',)",20909.324081949184
matriz_diagonal_real_y_caso1_frequencia_535.0.csv,"('890.3',)",20918.751865850216
matriz_diagonal_real_y_caso1_frequencia_535.5.csv,"('890.3',)",20928.168621023313
matriz_diagonal_real_y_caso1_frequencia_536.0.csv,"('890.3',)",20937.57437016957
matriz_diagonal_real_y_caso1_frequencia_536.5.csv,"('890.3',)",20946.969135538453
matriz_diagonal_real_y_caso1_frequencia_537.0.csv,"('890.2',)",20956.35294003824
matriz_diagonal_real_y_caso1_frequencia_537.5.csv,"('890.2',)",20965.725805709157
matriz_diagonal_real_y_caso1_frequencia_538.0.csv,"('890.2',)",20975.08775484243
matriz_diagonal_real_y_caso1_frequencia_538.5.csv,"('890.2',)",20984.438809959003
matriz_diagonal_real_y_caso1_frequencia_539.0.csv,"('890.2',)",20993.778993231874
matriz_diagonal_real_y_caso1_frequencia_539.5.csv,"('890.2',)",21003.10832708447
matriz_diagonal_real_y_caso1_frequencia_540.0.csv,"('890.2',)",21012.426833206187
matriz_diagonal_real_y_caso1_frequencia_540.5.csv,"('890.2',)",21021.734533992512
matriz_diagonal_real_y_caso1_frequencia_541.0.csv,"('890.3',)",21031.031451624283
matriz_diagonal_real_y_caso1_frequencia_541.5.csv,"('890.3',)",21040.317607931167
matriz_diagonal_real_y_caso1_frequencia_542.0.csv,"('890.3',)",21049.59302476092
matriz_diagonal_real_y_caso1_frequencia_542.5.csv,"('890.3',)",21058.85772416985
matriz_diagonal_real_y_caso1_frequencia_543.0.csv,"('890.3',)",21068.111728009106
matriz_diagonal_real_y_caso1_frequencia_543.5.csv,"('890.3',)",21077.355058021065
matriz_diagonal_real_y_caso1_frequencia_544.0.csv,"('890.3',)",21086.58773599528
matriz_diagonal_real_y_caso1_frequencia_544.5.csv,"('890.3',)",21095.809783572862
matriz_diagonal_real_y_caso1_frequencia_545.0.csv,"('890.3',)",21105.021222101994
matriz_diagonal_real_y_caso1_frequencia_545.5.csv,"('890.3',)",21114.222074017493
matriz_diagonal_real_y_caso1_frequencia_546.0.csv,"('890.2',)",21123.412359990252
matriz_diagonal_real_y_caso1_frequencia_546.5.csv,"('890.3',)",21132.59210204618
matriz_diagonal_real_y_caso1_frequencia_547.0.csv,"('890.3',)",21141.7613213199
matriz_diagonal_real_y_caso1_frequencia_547.5.csv,"('890.3',)",21150.920039450266
matriz_diagonal_real_y_caso1_frequencia_548.0.csv,"('890.3',)",21160.068277727267
matriz_diagonal_real_y_caso1_frequencia_548.5.csv,"('890.3',)",21169.206057251224
matriz_diagonal_real_y_caso1_frequencia_549.0.csv,"('890.3',)",21178.33339941351
matriz_diagonal_real_y_caso1_frequencia_549.5.csv,"('890.3',)",21187.450325579473
matriz_diagonal_real_y_caso1_frequencia_550.0.csv,"('890.3',)",21196.556856389445
matriz_diagonal_real_y_caso1_frequencia_550.5.csv,"('890.3',)",21205.65301356567
matriz_diagonal_real_y_caso1_frequencia_551.0.csv,"('890.3',)",21214.738817836056
matriz_diagonal_real_y_caso1_frequencia_551.5.csv,"('890.3',)",21223.814290221857
matriz_diagonal_real_y_caso1_frequencia_552.0.csv,"('890.3',)",21232.879451825283
matriz_diagonal_real_y_caso1_frequencia_552.5.csv,"('890.3',)",21241.934323261677
matriz_diagonal_real_y_caso1_frequencia_553.0.csv,"('890.3',)",21250.978925744857
matriz_diagonal_real_y_caso1_frequencia_553.5.csv,"('890.3',)",21260.01327984047
matriz_diagonal_real_y_caso1_frequencia_554.0.csv,"('890.3',)",21269.037406215033
matriz_diagonal_real_y_caso1_frequencia_554.5.csv,"('890.3',)",21278.051325880526
matriz_diagonal_real_y_caso1_frequencia_555.0.csv,"('890.3',)",21287.05505929857
matriz_diagonal_real_y_caso1_frequencia_555.5.csv,"('890.3',)",21296.048627320633
matriz_diagonal_real_y_caso1_frequencia_556.0.csv,"('890.2',)",21305.032050130816
matriz_diagonal_real_y_caso1_frequencia_556.5.csv,"('890.3',)",21314.005348821007
matriz_diagonal_real_y_caso1_frequencia_557.0.csv,"('890.3',)",21322.968543067418
matriz_diagonal_real_y_caso1_frequencia_557.5.csv,"('890.3',)",21331.92165419119
matriz_diagonal_real_y_caso1_frequencia_558.0.csv,"('890.3',)",21340.864701852486
matriz_diagonal_real_y_caso1_frequencia_558.5.csv,"('890.3',)",21349.797706798672
matriz_diagonal_real_y_caso1_frequencia_559.0.csv,"('890.3',)",21358.72068911617
matriz_diagonal_real_y_caso1_frequencia_559.5.csv,"('890.2',)",21367.633668980965
matriz_diagonal_real_y_caso1_frequencia_560.0.csv,"('890.3',)",21376.53666694972
matriz_diagonal_real_y_caso1_frequencia_560.5.csv,"('890.3',)",21385.429702923095
matriz_diagonal_real_y_caso1_frequencia_561.0.csv,"('890.3',)",21394.312796878516
matriz_diagonal_real_y_caso1_frequencia_561.5.csv,"('890.3',)",21403.185969148108
matriz_diagonal_real_y_caso1_frequencia_562.0.csv,"('890.3',)",21412.049239540513
matriz_diagonal_real_y_caso1_frequencia_562.5.csv,"('890.3',)",21420.902628349264
matriz_diagonal_real_y_caso1_frequencia_563.0.csv,"('890.3',)",21429.746154856064
matriz_diagonal_real_y_caso1_frequencia_563.5.csv,"('890.3',)",21438.579839358124
matriz_diagonal_real_y_caso1_frequencia_564.0.csv,"('890.3',)",21447.4037017294
matriz_diagonal_real_y_caso1_frequencia_564.5.csv,"('890.3',)",21456.217761594457
matriz_diagonal_real_y_caso1_frequencia_565.0.csv,"('890.2',)",21465.022038552586
matriz_diagonal_real_y_caso1_frequencia_565.5.csv,"('890.3',)",21473.816552735647
matriz_diagonal_real_y_caso1_frequencia_566.0.csv,"('890.3',)",21482.601323339142
matriz_diagonal_real_y_caso1_frequencia_566.5.csv,"('890.3',)",21491.376370166716
matriz_diagonal_real_y_caso1_frequencia_567.0.csv,"('890.3',)",21500.141712747052
matriz_diagonal_real_y_caso1_frequencia_567.5.csv,"('890.2',)",21508.897370584393
matriz_diagonal_real_y_caso1_frequencia_568.0.csv,"('890.3',)",21517.64336301453
matriz_diagonal_real_y_caso1_frequencia_568.5.csv,"('890.3',)",21526.379709733235
matriz_diagonal_real_y_caso1_frequencia_569.0.csv,"('890.2',)",21535.106429779033
matriz_diagonal_real_y_caso1_frequencia_569.5.csv,"('890.3',)",21543.823542634378
matriz_diagonal_real_y_caso1_frequencia_570.0.csv,"('890.3',)",21552.531067799235
matriz_diagonal_real_y_caso1_frequencia_570.5.csv,"('890.3',)",21561.229024170727
matriz_diagonal_real_y_caso1_frequencia_571.0.csv,"('890.2',)",21569.91743110211
matriz_diagonal_real_y_caso1_frequencia_571.5.csv,"('890.2',)",21578.59630740707
matriz_diagonal_real_y_caso1_frequencia_572.0.csv,"('890.3',)",21587.26567291648
matriz_diagonal_real_y_caso1_frequencia_572.5.csv,"('890.3',)",21595.925546028036
matriz_diagonal_real_y_caso1_frequencia_573.0.csv,"('890.2',)",21604.575945920038
matriz_diagonal_real_y_caso1_frequencia_573.5.csv,"('890.3',)",21613.21689185843
matriz_diagonal_real_y_caso1_frequencia_574.0.csv,"('890.3',)",21621.848402469997
matriz_diagonal_real_y_caso1_frequencia_574.5.csv,"('890.2',)",21630.470496431157
matriz_diagonal_real_y_caso1_frequencia_575.0.csv,"('890.3',)",21639.083193252856
matriz_diagonal_real_y_caso1_frequencia_575.5.csv,"('890.3',)",21647.68651127683
matriz_diagonal_real_y_caso1_frequencia_576.0.csv,"('890.1',)",21656.2804690564
matriz_diagonal_real_y_caso1_frequencia_576.5.csv,"('890.2',)",21664.865085756624
matriz_diagonal_real_y_caso1_frequencia_577.0.csv,"('890.2',)",21673.4403798445
matriz_diagonal_real_y_caso1_frequencia_577.5.csv,"('890.2',)",21682.006370036008
matriz_diagonal_real_y_caso1_frequencia_578.0.csv,"('890.2',)",21690.563074764046
matriz_diagonal_real_y_caso1_frequencia_578.5.csv,"('890.3',)",21699.110512557283
matriz_diagonal_real_y_caso1_frequencia_579.0.csv,"('890.3',)",21707.64870199508
matriz_diagonal_real_y_caso1_frequencia_579.5.csv,"('890.3',)",21716.177661672635
matriz_diagonal_real_y_caso1_frequencia_580.0.csv,"('890.3',)",21724.69740980711
matriz_diagonal_real_y_caso1_frequencia_580.5.csv,"('890.3',)",21733.20796469752
matriz_diagonal_real_y_caso1_frequencia_581.0.csv,"('890.3',)",21741.709344865623
matriz_diagonal_real_y_caso1_frequencia_581.5.csv,"('890.2',)",21750.201568628814
